
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]
Loading weights:  23%|██▎       | 155/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.16.self_attn.q_proj.weight]
Loading weights:  23%|██▎       | 155/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.16.self_attn.q_proj.weight]
Loading weights:  23%|██▎       | 156/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.16.self_attn.v_proj.weight]
Loading weights:  23%|██▎       | 156/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.16.self_attn.v_proj.weight]
Loading weights:  23%|██▎       | 157/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.input_layernorm.weight] 
Loading weights:  23%|██▎       | 157/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.input_layernorm.weight]
Loading weights:  23%|██▎       | 158/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.mlp.down_proj.weight]  
Loading weights:  23%|██▎       | 158/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.mlp.down_proj.weight]
Loading weights:  23%|██▎       | 159/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.mlp.gate_proj.weight]
Loading weights:  23%|██▎       | 159/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.mlp.gate_proj.weight]
Loading weights:  23%|██▎       | 160/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.mlp.up_proj.weight]  
Loading weights:  23%|██▎       | 160/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.mlp.up_proj.weight]
Loading weights:  23%|██▎       | 161/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.post_attention_layernorm.weight]
Loading weights:  23%|██▎       | 161/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.post_attention_layernorm.weight]
Loading weights:  24%|██▎       | 162/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.k_proj.weight]        
Loading weights:  24%|██▎       | 162/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.k_proj.weight]
Loading weights:  24%|██▎       | 163/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.o_proj.weight]
Loading weights:  24%|██▎       | 163/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.o_proj.weight]
Loading weights:  24%|██▍       | 164/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.q_proj.weight]
Loading weights:  24%|██▍       | 164/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.q_proj.weight]
Loading weights:  24%|██▍       | 165/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.v_proj.weight]
Loading weights:  24%|██▍       | 165/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.17.self_attn.v_proj.weight]
Loading weights:  24%|██▍       | 166/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.input_layernorm.weight] 
Loading weights:  24%|██▍       | 166/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.input_layernorm.weight]
Loading weights:  24%|██▍       | 167/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.mlp.down_proj.weight]  
Loading weights:  24%|██▍       | 167/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.mlp.down_proj.weight]
Loading weights:  24%|██▍       | 168/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.mlp.gate_proj.weight]
Loading weights:  24%|██▍       | 168/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.mlp.gate_proj.weight]
Loading weights:  25%|██▍       | 169/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.mlp.up_proj.weight]  
Loading weights:  25%|██▍       | 169/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.mlp.up_proj.weight]
Loading weights:  25%|██▍       | 170/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.post_attention_layernorm.weight]
Loading weights:  25%|██▍       | 170/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.post_attention_layernorm.weight]
Loading weights:  25%|██▍       | 171/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.k_proj.weight]        
Loading weights:  25%|██▍       | 171/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.k_proj.weight]
Loading weights:  25%|██▌       | 172/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.o_proj.weight]
Loading weights:  25%|██▌       | 172/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.o_proj.weight]
Loading weights:  25%|██▌       | 173/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.q_proj.weight]
Loading weights:  25%|██▌       | 173/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.q_proj.weight]
Loading weights:  25%|██▌       | 174/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.v_proj.weight]
Loading weights:  25%|██▌       | 174/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.18.self_attn.v_proj.weight]
Loading weights:  25%|██▌       | 175/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.input_layernorm.weight] 
Loading weights:  25%|██▌       | 175/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.input_layernorm.weight]
Loading weights:  26%|██▌       | 176/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.mlp.down_proj.weight]  
Loading weights:  26%|██▌       | 176/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.mlp.down_proj.weight]
Loading weights:  26%|██▌       | 177/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.mlp.gate_proj.weight]
Loading weights:  26%|██▌       | 177/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.mlp.gate_proj.weight]
Loading weights:  26%|██▌       | 178/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.mlp.up_proj.weight]  
Loading weights:  26%|██▌       | 178/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.mlp.up_proj.weight]
Loading weights:  26%|██▌       | 179/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.post_attention_layernorm.weight]
Loading weights:  26%|██▌       | 179/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.post_attention_layernorm.weight]
Loading weights:  26%|██▌       | 180/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.k_proj.weight]        
Loading weights:  26%|██▌       | 180/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.k_proj.weight]
Loading weights:  26%|██▋       | 181/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.o_proj.weight]
Loading weights:  26%|██▋       | 181/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.o_proj.weight]
Loading weights:  26%|██▋       | 182/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.q_proj.weight]
Loading weights:  26%|██▋       | 182/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.q_proj.weight]
Loading weights:  27%|██▋       | 183/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.v_proj.weight]
Loading weights:  27%|██▋       | 183/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.19.self_attn.v_proj.weight]
Loading weights:  27%|██▋       | 184/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.input_layernorm.weight] 
Loading weights:  27%|██▋       | 184/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.input_layernorm.weight]
Loading weights:  27%|██▋       | 185/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.mlp.down_proj.weight]  
Loading weights:  27%|██▋       | 185/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.mlp.down_proj.weight]
Loading weights:  27%|██▋       | 186/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.mlp.gate_proj.weight]
Loading weights:  27%|██▋       | 186/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.mlp.gate_proj.weight]
Loading weights:  27%|██▋       | 187/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.mlp.up_proj.weight]  
Loading weights:  27%|██▋       | 187/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.mlp.up_proj.weight]
Loading weights:  27%|██▋       | 188/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.post_attention_layernorm.weight]
Loading weights:  27%|██▋       | 188/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.post_attention_layernorm.weight]
Loading weights:  28%|██▊       | 189/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.k_proj.weight]        
Loading weights:  28%|██▊       | 189/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.k_proj.weight]
Loading weights:  28%|██▊       | 190/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.o_proj.weight]
Loading weights:  28%|██▊       | 190/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.o_proj.weight]
Loading weights:  28%|██▊       | 191/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.q_proj.weight]
Loading weights:  28%|██▊       | 191/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.q_proj.weight]
Loading weights:  28%|██▊       | 192/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.v_proj.weight]
Loading weights:  28%|██▊       | 192/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.20.self_attn.v_proj.weight]
Loading weights:  28%|██▊       | 193/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.input_layernorm.weight] 
Loading weights:  28%|██▊       | 193/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.input_layernorm.weight]
Loading weights:  28%|██▊       | 194/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.mlp.down_proj.weight]  
Loading weights:  28%|██▊       | 194/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.mlp.down_proj.weight]
Loading weights:  28%|██▊       | 195/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.mlp.gate_proj.weight]
Loading weights:  28%|██▊       | 195/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.mlp.gate_proj.weight]
Loading weights:  29%|██▊       | 196/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.mlp.up_proj.weight]  
Loading weights:  29%|██▊       | 196/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.mlp.up_proj.weight]
Loading weights:  29%|██▊       | 197/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.post_attention_layernorm.weight]
Loading weights:  29%|██▊       | 197/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.post_attention_layernorm.weight]
Loading weights:  29%|██▉       | 198/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.k_proj.weight]        
Loading weights:  29%|██▉       | 198/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.k_proj.weight]
Loading weights:  29%|██▉       | 199/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.o_proj.weight]
Loading weights:  29%|██▉       | 199/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.o_proj.weight]
Loading weights:  29%|██▉       | 200/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.q_proj.weight]
Loading weights:  29%|██▉       | 200/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.q_proj.weight]
Loading weights:  29%|██▉       | 201/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.v_proj.weight]
Loading weights:  29%|██▉       | 201/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.21.self_attn.v_proj.weight]
Loading weights:  29%|██▉       | 202/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.input_layernorm.weight] 
Loading weights:  29%|██▉       | 202/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.input_layernorm.weight]
Loading weights:  30%|██▉       | 203/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.mlp.down_proj.weight]  
Loading weights:  30%|██▉       | 203/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.mlp.down_proj.weight]
Loading weights:  30%|██▉       | 204/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.mlp.gate_proj.weight]
Loading weights:  30%|██▉       | 204/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.mlp.gate_proj.weight]
Loading weights:  30%|██▉       | 205/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.mlp.up_proj.weight]  
Loading weights:  30%|██▉       | 205/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.mlp.up_proj.weight]
Loading weights:  30%|██▉       | 206/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.post_attention_layernorm.weight]
Loading weights:  30%|██▉       | 206/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.post_attention_layernorm.weight]
Loading weights:  30%|███       | 207/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.k_proj.weight]        
Loading weights:  30%|███       | 207/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.k_proj.weight]
Loading weights:  30%|███       | 208/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.o_proj.weight]
Loading weights:  30%|███       | 208/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.o_proj.weight]
Loading weights:  30%|███       | 209/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.q_proj.weight]
Loading weights:  30%|███       | 209/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.q_proj.weight]
Loading weights:  31%|███       | 210/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.v_proj.weight]
Loading weights:  31%|███       | 210/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.22.self_attn.v_proj.weight]
Loading weights:  31%|███       | 211/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.input_layernorm.weight] 
Loading weights:  31%|███       | 211/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.input_layernorm.weight]
Loading weights:  31%|███       | 212/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.mlp.down_proj.weight]  
Loading weights:  31%|███       | 212/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.mlp.down_proj.weight]
Loading weights:  31%|███       | 213/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.mlp.gate_proj.weight]
Loading weights:  31%|███       | 213/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.mlp.gate_proj.weight]
Loading weights:  31%|███       | 214/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.mlp.up_proj.weight]  
Loading weights:  31%|███       | 214/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.mlp.up_proj.weight]
Loading weights:  31%|███▏      | 215/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.post_attention_layernorm.weight]
Loading weights:  31%|███▏      | 215/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.post_attention_layernorm.weight]
Loading weights:  31%|███▏      | 216/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.k_proj.weight]        
Loading weights:  31%|███▏      | 216/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.k_proj.weight]
Loading weights:  32%|███▏      | 217/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.o_proj.weight]
Loading weights:  32%|███▏      | 217/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.o_proj.weight]
Loading weights:  32%|███▏      | 218/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.q_proj.weight]
Loading weights:  32%|███▏      | 218/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.q_proj.weight]
Loading weights:  32%|███▏      | 219/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.v_proj.weight]
Loading weights:  32%|███▏      | 219/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.23.self_attn.v_proj.weight]
Loading weights:  32%|███▏      | 220/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.input_layernorm.weight] 
Loading weights:  32%|███▏      | 220/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.input_layernorm.weight]
Loading weights:  32%|███▏      | 221/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.mlp.down_proj.weight]  
Loading weights:  32%|███▏      | 221/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.mlp.down_proj.weight]
Loading weights:  32%|███▏      | 222/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.mlp.gate_proj.weight]
Loading weights:  32%|███▏      | 222/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.mlp.gate_proj.weight]
Loading weights:  32%|███▏      | 223/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.mlp.up_proj.weight]  
Loading weights:  32%|███▏      | 223/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.mlp.up_proj.weight]
Loading weights:  33%|███▎      | 224/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.post_attention_layernorm.weight]
Loading weights:  33%|███▎      | 224/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.post_attention_layernorm.weight]
Loading weights:  33%|███▎      | 225/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.k_proj.weight]        
Loading weights:  33%|███▎      | 225/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.k_proj.weight]
Loading weights:  33%|███▎      | 226/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.o_proj.weight]
Loading weights:  33%|███▎      | 226/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.o_proj.weight]
Loading weights:  33%|███▎      | 227/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.q_proj.weight]
Loading weights:  33%|███▎      | 227/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.q_proj.weight]
Loading weights:  33%|███▎      | 228/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.v_proj.weight]
Loading weights:  33%|███▎      | 228/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.24.self_attn.v_proj.weight]
Loading weights:  33%|███▎      | 229/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.input_layernorm.weight] 
Loading weights:  33%|███▎      | 229/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.input_layernorm.weight]
Loading weights:  33%|███▎      | 230/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.mlp.down_proj.weight]  
Loading weights:  33%|███▎      | 230/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.mlp.down_proj.weight]
Loading weights:  34%|███▎      | 231/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.mlp.gate_proj.weight]
Loading weights:  34%|███▎      | 231/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.mlp.gate_proj.weight]
Loading weights:  34%|███▍      | 232/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.mlp.up_proj.weight]  
Loading weights:  34%|███▍      | 232/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.mlp.up_proj.weight]
Loading weights:  34%|███▍      | 233/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.post_attention_layernorm.weight]
Loading weights:  34%|███▍      | 233/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.post_attention_layernorm.weight]
Loading weights:  34%|███▍      | 234/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.k_proj.weight]        
Loading weights:  34%|███▍      | 234/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.k_proj.weight]
Loading weights:  34%|███▍      | 235/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.o_proj.weight]
Loading weights:  34%|███▍      | 235/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.o_proj.weight]
Loading weights:  34%|███▍      | 236/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.q_proj.weight]
Loading weights:  34%|███▍      | 236/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.q_proj.weight]
Loading weights:  34%|███▍      | 237/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.v_proj.weight]
Loading weights:  34%|███▍      | 237/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.25.self_attn.v_proj.weight]
Loading weights:  35%|███▍      | 238/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.input_layernorm.weight] 
Loading weights:  35%|███▍      | 238/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.input_layernorm.weight]
Loading weights:  35%|███▍      | 239/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.mlp.down_proj.weight]  
Loading weights:  35%|███▍      | 239/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.mlp.down_proj.weight]
Loading weights:  35%|███▍      | 240/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.mlp.gate_proj.weight]
Loading weights:  35%|███▍      | 240/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.mlp.gate_proj.weight]
Loading weights:  35%|███▌      | 241/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.mlp.up_proj.weight]  
Loading weights:  35%|███▌      | 241/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.mlp.up_proj.weight]
Loading weights:  35%|███▌      | 242/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.post_attention_layernorm.weight]
Loading weights:  35%|███▌      | 242/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.post_attention_layernorm.weight]
Loading weights:  35%|███▌      | 243/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.k_proj.weight]        
Loading weights:  35%|███▌      | 243/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.k_proj.weight]
Loading weights:  36%|███▌      | 244/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.o_proj.weight]
Loading weights:  36%|███▌      | 244/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.o_proj.weight]
Loading weights:  36%|███▌      | 245/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.q_proj.weight]
Loading weights:  36%|███▌      | 245/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.q_proj.weight]
Loading weights:  36%|███▌      | 246/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.v_proj.weight]
Loading weights:  36%|███▌      | 246/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.26.self_attn.v_proj.weight]
Loading weights:  36%|███▌      | 247/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.input_layernorm.weight] 
Loading weights:  36%|███▌      | 247/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.input_layernorm.weight]
Loading weights:  36%|███▌      | 248/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.mlp.down_proj.weight]  
Loading weights:  36%|███▌      | 248/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.mlp.down_proj.weight]
Loading weights:  36%|███▌      | 249/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.mlp.gate_proj.weight]
Loading weights:  36%|███▌      | 249/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.mlp.gate_proj.weight]
Loading weights:  36%|███▋      | 250/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.mlp.up_proj.weight]  
Loading weights:  36%|███▋      | 250/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.mlp.up_proj.weight]
Loading weights:  37%|███▋      | 251/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.post_attention_layernorm.weight]
Loading weights:  37%|███▋      | 251/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.post_attention_layernorm.weight]
Loading weights:  37%|███▋      | 252/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.k_proj.weight]        
Loading weights:  37%|███▋      | 252/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.k_proj.weight]
Loading weights:  37%|███▋      | 253/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.o_proj.weight]
Loading weights:  37%|███▋      | 253/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.o_proj.weight]
Loading weights:  37%|███▋      | 254/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.q_proj.weight]
Loading weights:  37%|███▋      | 254/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.q_proj.weight]
Loading weights:  37%|███▋      | 255/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.v_proj.weight]
Loading weights:  37%|███▋      | 255/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.27.self_attn.v_proj.weight]
Loading weights:  37%|███▋      | 256/687 [00:00<00:00, 1268.67it/s, Materializing param=model.language_model.layers.28.input_layernorm.weight] 
